1;corrida1_vueltas.csv;0.2;500;MOVIE;romance;6.0;2015;Gosling;130;249;tm895839;tm884581;tm205333;tm283938;249;Under the Riccione Sun;Rich in Love;You're My Boss;Selfie 69;#N/D
2;corrida2_vueltas.csv;0.2;500;MOVIE;crime;7.0;1940;-;120;245;tm1141594;tm217228;tm355413;tm498803;245;Brazen;Death Note;The Informer;Spenser Confidential;#N/D
3;corrida3_vueltas.csv;0.2;500;SHOW;comedy;7.0;2000;Lauren Graham;8;243;ts314647;ts216744;ts364947;ts274631;243;Patton Oswalt: I Love Everything;Heroes of Goo Jit Zu;Cunk on Earth;Wednesday;#N/D
4;corrida4_vueltas.csv;0.2;500;MOVIE;scifi;6.0;2009;Evans;160;195;tm179734;tm179734;tm449070;tm266705;195;World War Z;World War Z;Black Mirror: Bandersnatch;Giant;#N/D
5;corrida4_vueltas.csv;0.2;500;MOVIE;documentation;8.0;2020;-;180;194;tm1106806;tm1018427;tm1201457;tm1130665;194;Attack of the Hollywood Clich̩s!;Moxie;Civil: Ben Crump;The Claus Family 2;#N/D
